Fp1-AV,F7-AV,T3-AV,T5-AV,F3-AV,C3-AV,P3-AV,O1-AV,Fp2-AV,F8-AV,T4-AV,T6-AV,F4-AV,C4-AV,P4-AV,O2-AV,Fz-AV,Cz-AV,Pz-AV,A1-AV,A2-AV
15.98,-59.03,24.31,75.21,-47.22,-140.64,-236.25,76.38,9.71,76.35,87.95,81.82,27.99,33.7,26.82,63.88,1.94,28.89,-193.71,27.64,18.92
18.43,-73.82,29.74,78.89,-68.71,-141.63,-247.64,64.74,21.94,85.68,89.23,89.77,37.98,43.85,33.6,62.94,27.1,31.85,-229.33,35.29,9.36
19.5,-72.05,19.73,66.66,-47.27,-67.81,-183.29,41.96,11.88,60.93,59.78,68.89,23.72,32.3,28.44,55.09,46.16,22.61,-167.81,36.46,-56.34
21.05,-51.37,5.28,43.28,-1.37,19.27,-94.8,24.08,-8.57,21.1,21.12,27.45,-5.76,8.13,11.42,39.19,49.23,5.51,-43.51,27.1,-118.65
19.28,-23.39,-15.03,18.37,52.38,106.95,-0.75,3.85,-33.5,-15.98,-20.74,-7.42,-41.53,-19.91,-7.18,19.66,39.01,-16.17,88.69,15.15,-161.99
18.0,3.95,-37.68,-6.31,91.4,159.03,60.31,-16.07,-53.8,-39.01,-50.67,-23.47,-69.1,-42.62,-20.6,4.63,17.63,-31.59,192.96,-1.32,-155.94
21.9,31.43,-26.74,-20.03,109.73,163.73,73.06,-23.98,-58.38,-38.41,-57.12,-28.41,-74.57,-49.31,-25.85,-0.08,-3.14,-30.93,228.0,-20.43,-171.08
22.95,35.45,-11.67,-10.85,87.67,98.07,12.97,-2.49,-52.99,-15.67,-23.84,-10.51,-57.1,-33.73,-19.57,6.85,-22.53,-17.2,165.8,-17.59,-134.65
19.8,18.87,2.63,20.32,41.06,11.61,-74.98,41.71,-35.83,11.43,19.98,14.42,-31.72,-8.58,-4.44,20.47,-29.53,-0.43,42.97,-7.25,-72.85
19.89,-6.69,18.42,45.77,-4.9,-75.55,-164.89,77.67,-10.47,46.48,56.74,57.16,1.32,14.39,13.73,47.66,-21.08,20.83,-92.25,-0.09,-43.49
22.03,-36.69,30.6,58.88,-44.87,-126.35,-224.37,83.49,12.22,68.27,83.74,88.16,29.89,36.26,29.94,61.35,-1.65,34.57,-192.89,1.47,-14.28
19.37,-58.73,17.47,61.0,-62.96,-132.0,-236.21,75.33,19.08,72.68,99.77,102.7,40.46,44.74,38.17,62.77,20.2,34.58,-227.05,1.85,7.74
10.1,-70.89,10.84,31.89,-39.31,-64.96,-175.53,36.59,7.37,49.17,84.79,91.21,22.97,29.38,31.62,51.51,34.43,20.64,-166.31,4.38,-0.01
7.51,-58.9,3.36,-1.44,0.41,14.99,-87.96,-4.87,-11.11,16.91,59.36,63.41,-11.58,3.27,16.03,31.23,32.78,-0.64,-44.95,1.13,-29.27
15.17,-27.47,-3.09,-16.75,49.08,97.13,0.5,-50.3,-28.02,-9.91,27.72,17.51,-46.34,-26.0,-8.05,-3.47,23.73,-24.44,81.6,4.44,-73.59
16.16,3.8,-9.61,-20.75,82.27,146.83,62.23,-46.71,-50.3,-32.09,1.53,-12.23,-73.01,-47.91,-25.46,-23.34,3.99,-39.52,182.69,-0.46,-117.27
10.22,26.89,-13.75,-32.64,103.66,151.49,74.57,-2.66,-66.22,-40.11,-16.33,-16.46,-81.19,-55.64,-28.15,-9.37,-17.68,-40.08,218.17,-25.81,-138.67
16.7,37.87,5.54,4.41,93.05,94.0,21.5,59.97,-54.93,-21.85,-20.43,-23.59,-61.73,-41.78,-25.66,12.04,-31.92,-24.07,160.02,1.54,-199.85
23.44,28.1,29.5,41.35,48.85,12.92,-64.16,57.31,-25.96,15.24,6.11,-8.54,-28.91,-12.98,-14.59,13.54,-29.9,-1.6,39.47,29.91,-159.65
28.09,-0.83,53.53,71.17,-18.13,-73.86,-158.22,64.5,-1.43,50.66,45.09,27.21,8.21,16.84,2.95,24.49,-16.76,21.92,-97.78,46.82,-95.29
28.13,-32.71,48.26,76.83,-55.87,-123.3,-222.22,54.98,16.43,77.01,79.86,63.73,37.04,42.01,19.9,37.72,6.45,39.84,-199.46,52.9,-47.85
21.54,-58.09,38.34,80.11,-69.52,-126.33,-236.61,58.0,22.97,81.66,88.3,74.02,45.42,52.32,29.06,46.19,28.26,41.96,-233.97,60.52,-44.37
16.54,-55.92,25.85,69.63,-47.68,-59.42,-175.63,37.69,9.68,54.29,62.66,53.52,26.64,36.04,21.97,35.31,44.49,25.64,-169.01,68.77,-81.97
18.31,-39.43,7.76,44.28,2.03,20.59,-90.99,3.93,-9.88,19.18,27.98,26.31,-1.6,10.77,7.81,15.12,44.25,2.97,-44.8,49.08,-114.1
22.01,-12.78,-18.62,5.12,59.17,107.0,1.87,-27.2,-26.31,-10.28,-2.5,-0.56,-34.26,-13.28,-3.45,2.16,39.03,-15.87,89.16,-17.12,-142.45
30.08,17.92,-30.9,-35.58,104.3,159.47,64.09,-42.76,-46.36,-22.91,-15.56,-21.92,-58.75,-33.01,-16.4,-12.48,27.31,-26.41,190.4,-76.13,-153.96
32.55,46.01,-28.69,-49.91,113.68,162.31,74.86,-51.3,-55.86,-28.44,-19.08,-31.55,-63.7,-38.78,-20.9,-21.58,6.19,-26.56,219.7,-68.6,-150.78
27.89,45.07,-12.24,-38.91,96.87,93.93,14.56,-1.28,-51.17,-15.7,-3.47,-14.99,-44.92,-24.52,-11.71,-8.39,-12.67,-13.93,155.1,-56.32,-123.24
25.3,29.52,15.52,-14.71,60.55,8.17,-74.27,31.4,-29.72,13.74,27.56,15.52,-16.09,-1.56,1.32,4.43,-18.45,2.82,33.71,-35.73,-79.16
22.53,0.09,29.68,18.14,8.91,-76.53,-169.94,47.71,-2.54,51.9,66.04,54.84,17.25,26.15,20.34,26.64,-10.64,22.31,-100.78,-21.98,-29.38
15.38,-37.36,45.71,41.36,-33.46,-125.47,-230.36,62.96,11.22,73.66,89.28,86.05,42.13,48.34,37.49,47.08,7.85,35.07,-202.74,-14.05,-0.35
17.25,-55.69,12.59,55.76,-45.96,-126.93,-243.44,59.4,23.16,78.33,94.65,92.79,55.06,59.97,46.16,54.63,33.17,38.78,-235.97,4.46,-18.29
17.74,-52.95,15.64,55.75,-22.79,-57.28,-183.5,35.76,12.4,51.67,63.51,57.76,36.92,44.14,34.11,42.23,51.42,23.74,-170.51,18.57,-73.98
16.38,-41.05,0.15,41.3,11.57,23.79,-97.25,16.75,-7.86,15.78,33.8,26.43,5.11,16.88,18.7,23.76,51.63,1.96,-48.93,-2.89,-105.28
14.73,-19.27,-21.41,25.28,60.37,103.35,-9.04,4.66,-26.54,-15.32,-0.03,-6.39,-32.08,-13.64,2.22,8.22,41.2,-19.02,81.06,-14.58,-164.69
17.67,14.68,-7.25,8.66,102.86,147.45,48.85,-19.56,-45.9,-38.64,-20.22,-31.91,-60.48,-37.27,-15.74,-13.18,19.23,-35.31,177.18,-17.52,-193.34
24.5,50.0,-43.2,-3.39,125.41,146.75,56.39,-23.74,-49.36,-42.53,-30.74,-36.9,-67.66,-41.36,-21.22,-20.62,-0.58,-33.16,207.52,-24.74,-171.22
26.32,53.05,-45.69,2.48,111.08,80.31,-3.81,16.18,-41.58,-17.13,-11.46,-14.85,-50.22,-23.28,-10.76,3.39,-16.87,-17.47,146.8,-25.87,-161.61
22.86,33.84,-20.77,22.27,66.68,0.96,-87.86,31.31,-23.89,17.49,32.2,11.66,-16.88,5.13,5.1,13.32,-17.55,4.18,26.61,-13.05,-113.71
19.51,5.56,14.16,59.7,10.62,-82.53,-176.24,65.86,-5.52,46.07,66.75,42.12,17.44,33.48,23.31,26.61,-5.95,26.39,-106.67,3.31,-83.44
18.14,-24.02,28.42,85.8,-41.71,-134.65,-236.82,112.81,9.72,62.2,72.43,69.59,38.71,50.18,37.52,55.72,11.05,33.76,-208.11,16.36,-57.34
21.16,-44.47,31.29,78.31,-59.63,-137.43,-250.26,84.39,18.15,70.25,75.55,83.94,49.13,60.92,45.8,62.15,35.38,34.65,-241.3,19.49,-37.42
34.11,-35.35,25.95,56.92,-32.09,-67.14,-189.79,6.0,23.03,59.43,58.36,54.42,35.79,46.94,33.26,24.07,57.13,20.51,-179.22,18.21,-50.19
39.78,-13.02,19.67,36.51,15.29,19.15,-98.24,-43.67,11.88,28.87,23.51,10.33,9.07,20.44,11.82,-14.3,63.35,0.01,-57.6,20.94,-103.36
37.42,14.56,6.69,12.32,72.56,105.08,-5.24,-61.19,-11.69,-7.67,-15.14,-29.33,-24.34,-11.76,-10.58,-36.65,52.77,-22.03,70.49,20.34,-155.76
33.9,42.76,-8.18,-7.15,110.4,156.78,56.14,-65.73,-34.16,-31.42,-40.22,-50.33,-48.88,-34.32,-28.47,-51.67,31.9,-38.39,170.66,12.23,-176.66
30.79,63.21,-4.33,-6.04,121.4,159.05,69.19,-49.38,-45.19,-42.56,-52.97,-63.52,-55.25,-40.28,-37.39,-54.02,8.02,-41.5,199.48,22.89,-182.62
30.23,60.13,7.79,13.69,103.57,93.81,12.63,-6.68,-41.14,-28.29,-27.91,-44.54,-37.1,-25.82,-29.09,-32.56,-10.84,-29.47,136.65,18.96,-164.85
27.43,41.08,21.89,35.47,60.09,-1.8,-72.87,36.76,-27.06,2.0,26.18,-1.58,-6.08,-4.03,-12.54,-2.44,-14.88,-10.0,17.7,6.28,-121.53
25.04,12.08,42.64,66.09,2.32,-135.9,-164.45,105.61,-6.24,37.2,58.61,41.15,31.12,32.57,7.23,31.71,-7.0,12.29,-111.05,9.17,-90.24
25.88,-15.49,62.99,77.24,-35.54,-167.35,-225.39,93.24,18.28,69.19,75.85,60.34,59.72,58.92,17.62,34.66,16.25,30.17,-214.61,19.56,-62.34
34.22,-27.89,73.08,69.51,-49.0,-149.76,-237.72,39.28,31.35,81.88,84.8,63.62,72.17,69.53,21.53,17.59,42.31,34.59,-249.72,13.5,-35.57
36.67,-26.67,40.99,50.89,-25.03,-73.45,-177.12,25.9,28.54,60.56,64.34,48.93,53.83,54.52,13.9,10.87,59.83,18.7,-183.01,-22.47,-59.85
31.69,-19.89,5.46,26.32,14.9,11.71,-89.45,5.96,5.86,26.78,34.05,30.52,21.45,29.45,-0.22,5.54,59.3,-3.44,-55.61,-41.36,-98.54
31.22,9.68,-6.67,-0.74,69.44,97.97,4.38,-27.04,-13.49,-8.29,-1.64,-8.07,-13.58,-0.46,-21.48,-19.95,47.57,-25.47,73.54,-39.09,-148.82
36.13,50.49,-14.92,-22.1,111.97,147.66,64.34,-41.92,-28.63,-30.48,-27.77,-39.34,-39.36,-24.65,-40.68,-44.9,27.32,-41.62,171.74,-36.63,-177.27
31.15,72.35,-11.62,-19.15,129.6,145.88,73.74,-18.18,-42.32,-43.29,-34.55,-45.75,-49.68,-35.15,-48.55,-48.66,3.27,-45.78,201.82,-33.8,-181.08
29.61,75.86,0.05,2.42,113.29,82.27,16.48,9.62,-38.87,-23.45,-15.83,-32.63,-31.95,-21.01,-44.09,-42.64,-11.67,-30.31,140.25,-20.06,-157.47
37.74,63.16,21.41,25.91,71.41,1.36,-71.69,27.41,-13.3,17.26,17.62,-11.19,-0.85,3.78,-32.93,-36.26,-9.36,-7.91,18.93,-13.61,-108.82
51.0,45.36,47.33,54.74,17.87,-83.7,-165.71,38.77,19.54,58.23,51.17,15.01,34.65,32.24,-16.95,-22.31,4.64,15.64,-117.04,5.78,-85.89
46.04,11.26,50.49,81.75,-28.07,-135.62,-226.74,60.61,33.77,77.71,80.25,46.92,55.34,49.62,-0.18,0.24,22.65,27.26,-217.83,16.08,-51.87
41.98,-13.18,54.7,93.3,-48.69,-138.88,-237.4,69.25,36.12,75.24,84.4,58.76,59.52,53.26,6.26,12.43,42.62,26.43,-248.15,13.36,-41.83
43.22,-9.31,36.84,75.92,-25.41,-69.55,-174.57,25.08,30.27,52.98,62.28,38.15,41.93,37.75,-2.16,-2.85,58.97,11.55,-180.57,3.05,-52.82
39.47,5.18,22.89,54.24,15.11,9.73,-86.81,0.56,8.74,14.75,23.13,11.02,10.49,10.14,-19.41,-22.24,55.33,-10.06,-58.64,0.69,-84.33
28.53,27.1,8.62,40.87,63.31,89.17,7.69,11.19,-21.93,-35.76,-18.94,-21.81,-29.55,-22.89,-38.33,-32.85,40.01,-34.98,70.32,-3.7,-125.32
27.88,58.06,6.04,18.32,109.68,139.6,70.75,-8.38,-47.07,-63.65,-48.19,-50.07,-52.21,-41.0,-51.67,-53.93,22.04,-45.81,170.99,-13.04,-147.75
33.78,79.98,8.45,-11.34,114.35,145.08,81.88,-54.28,-48.28,-57.94,-44.62,-53.02,-51.64,-39.7,-51.88,-65.73,7.58,-40.29,203.41,-9.17,-146.26
37.4,83.74,19.03,-6.3,100.75,84.2,22.22,-44.91,-35.43,-29.54,-23.99,-31.66,-27.17,-20.86,-39.21,-48.41,-1.14,-21.54,140.95,1.22,-159.32
34.36,62.61,30.14,26.41,59.92,-0.52,-63.53,36.09,-19.34,-1.87,6.57,4.89,0.39,1.4,-19.39,-8.05,-5.62,-1.72,22.75,-6.78,-158.25
23.45,23.16,39.15,59.42,-1.07,-94.94,-157.7,146.99,-4.51,23.6,35.02,53.34,26.14,24.8,3.93,54.7,-5.39,16.92,-108.85,-13.38,-144.91
24.49,-3.21,60.2,76.95,-37.35,-138.21,-212.14,111.56,15.32,50.0,61.26,71.0,54.77,48.46,18.44,58.5,18.24,37.89,-206.57,2.98,-113.29
37.62,-7.97,69.53,87.16,-45.53,-132.19,-222.0,26.39,36.01,69.82,72.82,54.42,67.34,56.19,13.56,12.83,45.84,42.17,-242.31,30.66,-73.37
39.66,-4.8,58.22,70.89,-18.56,-63.68,-160.22,11.42,28.11,43.49,46.0,35.88,44.83,38.72,3.05,4.18,58.37,27.51,-171.55,27.28,-119.3
33.01,5.37,38.69,48.26,27.38,16.55,-76.15,-10.1,5.23,6.19,12.78,13.06,8.21,11.4,-12.87,-1.89,53.66,5.31,-47.62,21.67,-159.03
23.56,33.72,22.78,29.47,84.59,105.11,16.04,-63.29,-17.04,-27.39,-17.53,-28.37,-24.02,-15.68,-34.94,-38.36,45.96,-12.08,84.61,24.48,-192.4
24.21,61.43,7.24,9.21,125.38,153.7,77.69,-72.31,-35.77,-50.85,-37.62,-53.28,-49.64,-35.4,-49.96,-58.83,26.2,-23.71,182.95,9.62,-209.49
23.69,69.39,-2.45,4.97,139.04,151.11,85.07,-32.32,-44.94,-52.62,-48.63,-49.48,-58.54,-41.54,-53.79,-49.24,1.77,-23.39,211.89,-22.72,-206.4
33.02,67.15,9.65,27.18,100.34,88.54,23.84,8.82,-39.43,-30.39,-41.83,-28.34,-37.93,-25.13,-45.69,-32.59,-9.94,-5.12,150.95,-22.21,-190.06
34.21,53.23,29.11,53.17,24.78,7.89,-63.19,35.99,-21.27,-0.96,0.14,4.01,-9.34,-1.0,-31.88,-18.37,-9.3,19.19,33.67,7.56,-148.05
33.44,29.92,47.19,78.14,-9.19,-81.01,-157.26,64.17,1.19,32.4,53.39,35.97,24.07,26.03,-15.23,-2.66,0.21,41.33,-101.99,12.4,-111.65
31.5,4.2,60.78,97.03,-30.89,-130.22,-215.21,75.43,16.98,53.0,83.24,55.38,45.59,40.32,-3.15,12.67,18.93,53.49,-202.77,25.01,-90.56
33.57,-13.76,66.4,100.11,-39.7,-128.14,-223.21,68.58,26.54,53.78,77.52,65.61,54.12,48.88,6.23,20.01,41.65,55.15,-231.32,20.39,-103.23
37.58,-7.25,55.89,78.11,-16.37,-59.17,-159.86,35.14,23.77,33.69,41.79,50.43,35.1,34.08,-2.19,7.22,58.59,38.17,-163.44,11.4,-132.12
36.79,12.78,36.38,59.05,26.73,18.6,-72.97,27.54,4.32,2.0,-0.38,15.63,-0.6,2.49,-21.29,-10.28,55.83,11.92,-42.48,6.95,-168.66
33.27,37.97,17.45,30.15,84.91,105.01,21.46,-17.09,-19.4,-30.29,-31.2,-20.93,-35.03,-26.49,-40.88,-32.26,46.17,-10.68,90.59,2.52,-205.29
33.48,69.08,6.04,2.29,128.73,153.79,80.15,-59.62,-33.73,-44.66,-47.8,-45.3,-55.61,-46.54,-58.31,-52.18,27.09,-24.27,186.66,-4.02,-215.78
33.5,90.84,-1.31,-1.92,144.81,151.0,88.49,-40.66,-43.59,-48.02,-48.32,-48.08,-63.5,-56.14,-65.11,-53.45,3.24,-26.97,213.63,-18.44,-210.31
34.29,91.61,15.28,20.52,121.0,84.44,24.91,19.54,-39.26,-31.86,-30.11,-25.09,-50.28,-45.3,-58.22,-30.73,-17.06,-15.61,149.07,-27.21,-189.95
29.61,67.12,30.8,40.31,73.62,1.07,-61.35,59.52,-24.71,-7.21,6.72,13.67,-23.47,-22.03,-40.35,-1.2,-21.26,4.57,30.24,-18.38,-136.34
34.72,44.32,55.51,70.52,21.53,-83.01,-151.24,81.14,3.42,29.89,40.73,40.13,14.5,11.35,-21.6,15.97,-6.81,32.44,-101.89,2.49,-133.36
38.92,20.28,67.01,94.52,-19.46,-129.66,-207.76,102.26,25.15,57.63,62.74,54.24,40.65,34.01,-6.95,22.12,15.76,48.94,-199.36,3.45,-124.05
31.78,-8.7,60.69,99.17,-38.57,-131.49,-218.04,118.57,27.94,56.04,67.18,67.9,45.9,42.21,2.06,38.49,33.91,49.16,-225.78,-2.03,-116.93
33.66,-7.97,51.39,77.66,-13.19,-61.53,-153.65,63.6,23.98,33.79,43.41,49.68,28.28,28.52,-6.14,19.45,50.8,35.14,-159.0,3.25,-140.78
43.81,17.24,42.23,48.95,39.65,27.86,-64.06,-13.02,13.22,7.86,10.69,2.1,3.55,6.42,-28.73,-34.79,56.96,17.2,-38.36,11.52,-170.25
41.53,45.04,28.35,32.89,97.56,117.44,33.53,-35.19,-11.72,-28.86,-28.19,-46.87,-31.97,-24.63,-51.4,-78.88,46.6,-4.94,91.08,15.95,-206.38
37.2,69.18,13.85,9.1,137.7,167.52,91.29,-35.0,-36.92,-53.86,-47.54,-63.98,-57.25,-46.34,-61.46,-80.3,26.06,-16.91,190.17,-1.21,-240.37
30.56,81.48,5.59,3.1,150.31,163.58,96.93,-10.13,-49.79,-59.52,-50.31,-58.95,-65.82,-52.04,-62.1,-68.55,0.65,-16.23,218.98,-10.76,-246.28
33.03,84.64,15.41,8.55,128.03,97.83,36.71,5.14,-40.74,-35.1,-23.6,-32.88,-46.34,-33.42,-53.28,-57.06,-14.27,0.73,150.48,-3.97,-220.16
31.29,68.19,32.39,36.2,84.03,17.8,-49.9,40.62,-24.13,-8.97,9.3,2.81,-18.49,-8.27,-35.53,-36.46,-16.44,20.53,33.89,-0.05,-178.09
29.85,39.33,44.6,67.02,26.12,-69.68,-143.17,97.65,-0.3,24.05,42.32,44.44,15.65,24.35,-10.17,6.07,-7.96,41.29,-98.55,-17.9,-154.59
31.93,13.08,59.67,80.21,-13.71,-116.22,-197.98,98.68,17.16,47.03,57.2,68.97,41.12,46.65,5.79,21.64,14.42,54.62,-199.35,-4.05,-127.61
40.44,-0.84,67.93,88.26,-26.61,-115.98,-208.7,72.0,30.63,55.85,54.35,64.98,50.16,50.98,3.8,2.8,40.09,53.74,-232.89,18.6,-110.23
41.58,-2.69,54.2,77.73,-2.08,-46.0,-148.26,20.01,25.97,34.96,31.04,39.27,31.65,33.93,-7.34,-20.23,58.6,37.55,-166.08,24.45,-118.51
37.26,6.98,39.47,53.12,25.73,38.43,-59.97,-23.89,1.25,-2.78,6.19,13.8,1.63,11.51,-18.61,-31.24,61.4,18.81,-41.7,20.03,-157.27
30.33,26.25,17.89,22.01,86.94,126.78,36.43,-46.1,-27.14,-40.9,-23.0,-22.56,-32.81,-19.38,-33.82,-45.41,52.68,-2.26,94.59,4.7,-205.08
30.26,62.98,3.26,6.09,141.86,172.61,91.93,-53.16,-44.35,-60.57,-45.89,-56.67,-55.06,-42.97,-52.17,-65.35,34.15,-14.73,189.95,-8.3,-233.42
28.44,87.21,-8.46,-1.65,156.6,168.16,97.47,-60.19,-48.69,-59.37,-44.57,-59.68,-59.15,-48.98,-58.52,-72.99,13.29,-13.78,214.57,-31.66,-198.59
34.33,90.35,2.02,13.38,128.92,98.77,35.01,-15.28,-35.06,-31.64,-23.07,-37.12,-39.12,-33.01,-53.22,-55.82,0.83,1.81,146.49,-39.97,-188.05
39.31,75.03,22.2,25.31,89.79,17.87,-52.97,15.42,-11.46,6.28,10.9,-6.19,-8.38,-8.25,-38.69,-32.99,2.77,23.94,25.63,-32.34,-162.74
35.88,35.8,38.46,52.77,39.65,-71.67,-146.31,62.65,6.74,38.04,47.23,36.17,22.39,20.47,-17.03,-1.5,10.07,43.41,-109.31,-27.29,-117.18
32.37,0.2,56.2,78.23,-9.23,-115.46,-204.42,85.03,22.5,60.66,70.77,59.77,45.48,40.94,-1.91,14.41,29.92,56.73,-208.29,-14.75,-99.37
29.46,-21.55,63.89,85.61,-30.15,-114.15,-213.45,74.03,32.13,64.23,77.6,63.45,52.74,49.98,5.02,15.31,51.99,55.84,-238.08,-7.07,-95.91
26.47,-17.53,48.23,71.49,-5.99,-48.57,-152.7,36.86,23.86,38.72,56.2,47.3,31.09,33.32,-1.25,7.42,63.41,35.83,-170.75,-12.59,-111.77
23.3,-6.61,29.24,58.42,31.69,32.65,-64.96,11.3,-2.89,-1.19,24.1,21.68,-3.51,7.39,-13.24,-3.45,57.99,12.72,-44.78,-13.98,-156.03
24.83,25.61,13.96,34.49,83.4,118.01,29.42,-13.44,-28.72,-37.86,-11.82,-15.5,-40.55,-22.79,-32.18,-23.81,44.22,-9.98,87.92,-10.3,-214.18
28.89,61.95,1.01,14.41,124.01,164.77,89.73,-28.0,-43.1,-54.91,-35.36,-43.21,-61.49,-42.37,-45.37,-40.17,24.08,-23.48,186.63,-28.58,-249.4
30.2,86.19,1.1,9.84,138.84,162.7,98.21,-30.77,-49.11,-57.35,-39.46,-49.9,-63.4,-46.62,-51.56,-50.97,3.17,-23.36,213.12,-31.44,-250.48
35.49,90.99,10.75,18.67,116.72,94.12,33.4,-6.32,-37.23,-27.58,-14.96,-28.07,-42.57,-31.05,-47.77,-43.67,-12.55,-8.6,143.59,-33.13,-211.07
34.62,73.62,25.33,39.63,73.17,8.75,-54.66,39.85,-19.47,3.98,20.33,3.78,-13.57,-5.72,-30.05,-21.29,-14.04,10.86,25.28,-30.8,-168.76
34.53,43.08,46.74,73.55,18.06,-83.46,-151.41,77.28,0.53,34.49,53.87,40.14,16.45,21.52,-10.48,1.06,-4.7,30.99,-109.66,-4.69,-127.75
33.95,13.19,55.46,89.34,-18.42,-127.97,-208.52,95.49,18.18,55.17,79.03,69.18,39.96,41.99,6.26,23.98,16.2,45.55,-205.23,-11.2,-111.45
32.88,-2.0,61.79,92.66,-31.29,-124.06,-216.45,81.41,27.15,56.23,79.87,72.8,47.16,48.58,14.22,27.55,39.42,47.35,-231.71,2.81,-126.84
27.83,-2.77,48.29,77.72,-6.45,-54.72,-154.02,52.1,17.84,32.91,53.59,51.53,27.88,32.71,6.34,13.26,54.91,30.7,-162.17,4.85,-152.97
27.19,10.51,24.62,47.45,34.16,28.29,-69.11,11.83,-2.84,1.91,20.72,26.48,-1.92,8.83,-8.81,-4.07,55.39,9.18,-42.0,3.84,-182.27
29.48,34.65,8.29,7.59,87.04,116.31,21.78,-37.98,-24.09,-27.95,-8.46,-2.44,-34.1,-18.72,-24.95,-25.12,48.07,-12.43,89.51,-9.93,-216.78
22.0,58.55,-2.87,-8.15,130.94,161.61,78.72,-41.29,-43.07,-50.33,-32.9,-25.45,-57.52,-39.49,-39.84,-40.88,28.98,-25.92,184.8,-20.31,-237.45
16.81,77.25,-5.3,-4.11,147.59,156.64,86.1,-15.12,-52.59,-53.07,-33.98,-28.82,-64.91,-47.47,-46.45,-38.32,4.83,-27.73,209.93,-32.88,-249.22
22.47,77.51,2.44,16.79,126.2,85.56,20.38,25.35,-43.63,-28.3,-9.51,-9.35,-47.58,-33.75,-41.12,-24.84,-12.85,-16.07,142.46,-40.31,-212.17
28.69,59.73,15.1,44.2,79.09,-0.45,-66.15,54.86,-26.32,4.43,26.04,22.21,-19.62,-8.6,-27.44,-10.96,-15.71,1.48,20.64,-18.34,-162.05
38.78,35.02,32.29,72.93,19.55,-85.88,-156.2,76.5,3.28,40.59,64.23,54.76,16.38,22.27,-6.42,17.1,-4.11,24.2,-114.55,-16.78,-133.27
40.13,4.98,43.33,87.16,-26.49,-129.89,-210.56,91.2,21.99,59.58,90.7,78.94,38.62,44.39,11.66,40.41,15.61,37.62,-211.46,-14.64,-113.43
36.98,-15.24,44.55,77.91,-44.1,-126.75,-217.6,81.34,26.16,60.04,91.77,86.8,44.65,54.0,21.35,46.34,38.16,38.59,-237.82,2.12,-110.27
31.41,-10.67,36.31,42.27,-19.58,-56.71,-157.21,26.09,20.75,40.98,68.54,69.65,26.37,38.88,16.07,26.09,53.36,24.04,-165.9,15.67,-125.86
26.95,2.75,17.19,16.58,20.72,24.75,-72.38,-8.19,0.64,11.3,38.23,42.84,-5.18,13.21,2.13,4.1,49.65,1.18,-43.67,5.34,-148.88
23.1,23.32,-2.51,-4.18,74.64,110.93,22.04,-24.05,-27.65,-25.82,4.37,11.78,-40.27,-15.93,-15.44,-9.97,37.58,-20.58,88.34,-26.09,-183.28
20.24,49.72,-13.71,-16.55,115.88,158.02,82.98,-12.8,-53.93,-54.55,-19.26,-11.69,-64.43,-35.06,-29.98,-14.4,18.07,-33.63,187.93,-48.39,-225.0
19.84,69.15,-17.73,-18.99,131.44,152.77,87.3,-8.53,-60.46,-50.74,-20.32,-17.18,-68.47,-40.03,-34.6,-15.39,-5.15,-34.72,213.53,-54.07,-228.16
21.39,73.26,-6.71,5.1,107.7,82.3,21.87,14.53,-49.6,-27.45,3.39,-1.19,-47.81,-24.21,-28.75,-10.63,-20.53,-19.41,143.02,-33.39,-203.8
27.9,61.55,6.4,23.51,67.42,-2.91,-67.2,34.35,-21.43,11.33,40.24,29.83,-15.26,2.06,-10.94,3.47,-16.91,2.64,22.27,-40.04,-158.12
22.68,26.39,21.19,56.84,7.07,-96.91,-165.05,70.84,3.26,46.67,80.5,73.75,15.83,29.75,11.45,32.81,-8.14,22.43,-114.79,-38.45,-98.73
21.29,-5.16,36.38,87.54,-33.74,-139.69,-218.58,105.95,17.78,63.0,94.98,95.3,36.43,48.12,25.73,60.82,11.51,35.47,-210.82,-21.47,-111.26
26.64,-19.47,40.97,93.5,-41.46,-130.83,-223.82,92.89,29.58,65.97,89.98,91.95,42.27,53.61,28.71,60.2,34.27,36.94,-239.32,-9.94,-122.65
25.22,-18.68,25.14,85.09,-15.87,-60.77,-161.55,71.41,21.71,44.25,64.03,64.33,21.17,34.01,14.8,35.97,49.5,19.18,-174.32,-8.62,-136.91
28.01,0.93,8.71,55.56,29.37,24.32,-75.81,3.73,7.65,15.43,35.1,35.7,-6.55,9.24,-4.3,6.81,53.52,-0.72,-53.31,-8.28,-164.15
30.59,27.26,-8.11,20.34,88.12,114.99,18.53,-42.72,-18.04,-19.47,1.85,5.36,-38.4,-19.68,-23.2,-15.56,47.18,-20.91,79.73,-22.08,-205.98
30.32,57.05,-17.43,7.16,127.53,160.89,76.17,-37.03,-35.89,-44.34,-24.01,-19.93,-63.26,-42.1,-39.17,-30.11,26.73,-35.33,175.56,-26.64,-245.33
37.57,83.17,-17.24,-0.19,143.32,158.35,82.19,-31.46,-37.16,-43.51,-25.63,-27.33,-67.7,-48.7,-45.58,-33.46,6.11,-35.62,198.89,-31.77,-263.5
41.66,83.5,-6.51,9.66,122.06,91.07,21.95,-0.76,-27.4,-20.74,-1.21,-8.94,-48.7,-30.68,-37.63,-18.45,-9.34,-20.02,133.33,-32.37,-240.12
